ANNO;MESE;CCAUS_SDOCU;CTIPO_DRIGD;NPROT_DDOCU;DREGI_DDOCU;NDOCU;NDOCU_SSUFF;DDOCU;YCALE_DRIVA;CRIVA;NPROT_DRIVA;NPROT_PBISX;CARTI;TARTI;CUNMI_DMAGA;QMOMA; APREZ ;PSCON_ORICA_1;PSCON_ORICA_2;PSCON_ORICA_3;PSCON_ORICA_4;PSCON_ORICA_5;PSCON_ORICA_6;APREZ_SNETT; AVALO ;PSCON_ORICA_T1;PSCON_ORICA_T2;PSCON_ORICA_T3;PSCON_ORICA_T4;PSCON_ORICA_T5;PSCON_ORICA_T6;CMPAG;TMPAG;CPORT;TPORT;NRIGA_DDOCU_B;TRASO_DSOCI;CSOCI;CTIPO_DLOTT;CLOTT;NCOCG;TRASO;TINDI;RINDI;DEC_QUANTITA;DEC_PREZZO;CODICE_VETTORE;DESCR_VETTORE;ORD_CLI;CTIPO_DCDCX;NCOCG;TRASO;CNAZI;CREGI;AGENTE
2023;09;BCIV;BCIV;771;05/09/2023 00:00;;;05/09/2023 00:00;2023;V01;424;0;COL18;COD. C402014830Z SOLARE ULTIMO STADIO - REV.05;Nr;39; 14,30 ? ;0;0;0;0;0;0;14,3; 557,70 ? ;;;;;;;AR55;RIBA 90 GG FM 5;FRA;PORTO FRANCO;70;Microingranaggi Srl;MIIN;OP;2023000006340100;296;ARCO SPEDIZIONI;SIAT - Magazzino WH3;Via Puecher 22;0;4;028;ARCO SPEDIZIONI;OIC / 2023 / 124 / 30;E2300509;296;SIAT SPA;IT;LOM;BEZZI DAVIDE
2023;09;BCIV;BCIV;771;05/09/2023 00:00;;;05/09/2023 00:00;2023;V01;424;0;COL18;COD. C402014830Z SOLARE ULTIMO STADIO - REV.05;Nr;461; 14,30 ? ;0;0;0;0;0;0;14,3; 6.592,30 ? ;;;;;;;AR55;RIBA 90 GG FM 5;FRA;PORTO FRANCO;71;Microingranaggi Srl;MIIN;OP;2023000006350100;296;ARCO SPEDIZIONI;SIAT - Magazzino WH3;Via Puecher 22;0;4;028;ARCO SPEDIZIONI;OIC / 2023 / 124 / 30;E2300509;296;SIAT SPA;IT;LOM;BEZZI DAVIDE
2023;09;BCIV;BCIV;771;05/09/2023 00:00;;;05/09/2023 00:00;2023;V01;424;0;COL89;COD. C402020620Z SOLARE RIDOTTO Z13 M0.6;Nr;57; 18,20 ? ;0;0;0;0;0;0;18,2; 1.037,40 ? ;;;;;;;AR55;RIBA 90 GG FM 5;FRA;PORTO FRANCO;90;Microingranaggi Srl;MIIN;OP;2023000011640080;296;ARCO SPEDIZIONI;SIAT - Magazzino WH3;Via Puecher 22;0;4;028;ARCO SPEDIZIONI;OIC / 2023 / 226 / 30;E2300948;296;SIAT SPA;IT;LOM;BEZZI DAVIDE
2023;09;BCIV;BCIV;771;05/09/2023 00:00;;;05/09/2023 00:00;2023;V01;424;0;COL61;COD. C402017810Z CORONA FISSA Z54 M0.8;Nr;52; 22,90 ? ;0;0;0;0;0;0;22,9; 1.190,80 ? ;;;;;;;AR55;RIBA 90 GG FM 5;FRA;PORTO FRANCO;80;Microingranaggi Srl;MIIN;OP;2023000009320090;296;ARCO SPEDIZIONI;SIAT - Magazzino WH3;Via Puecher 22;0;4;028;ARCO SPEDIZIONI;OIC / 2023 / 170 / 10;E2300709;296;SIAT SPA;IT;LOM;BEZZI DAVIDE
2023;03;BCIV;BCIV;236;15/03/2023 00:00;;;15/03/2023 00:00;2023;V01;139;0;SPK01-00;ATTUATORE LINEARE BO3846NH2B04 - 18V;Nr;20; 563,00 ? ;0;0;0;0;0;0;563; 11.260,00 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000034340020;10091;GLS ENTERPRISE S.R.L.;STOROPACK ITALIA S.R.L.;VIA DON BINI 6/A ;0;4;003;GLS ENTERPRISE S.R.L.;OIC / 2022 / 366 / 10;E2201557;10091;STOROPACK ITALIA S.R.L. a socio unico;IT;EMI;UBERTI LUCA
2023;09;BCIV;BCIV;758;04/09/2023 00:00;;;04/09/2023 00:00;2023;V01;419;0;SPK01-00;ATTUATORE LINEARE BO3846NH2B04 - 18V;Nr;20; 563,00 ? ;0;0;0;0;0;0;563; 11.260,00 ? ;;;;;;;AR30;RIBA 60 GG FM;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2022000034340020;10091;GLS ENTERPRISE S.R.L.;STOROPACK ITALIA S.R.L.;VIA DON BINI 6/A ;0;4;003;GLS ENTERPRISE S.R.L.;OIC / 2022 / 366 / 20;E2201558;10091;STOROPACK ITALIA S.R.L. a socio unico;IT;EMI;UBERTI LUCA
2023;09;IRC;IRC;21;18/09/2023 00:00;64;;07/09/2023 00:00;;;;;SPK01-00-RCL;ATTUATORE LINEARE BO3846NH2B04 - 18V;Nr;-2; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AR30;RIBA 60 GG FM;0;;10;Microingranaggi Srl;MIIN;0;0;10091;Default;STOROPACK ITALIA S.R.L.;VIA DON BINI 6/A ;0;4;0;Default;Nessun ordine collegato;0;10091;STOROPACK ITALIA S.R.L. a socio unico;IT;EMI;UBERTI LUCA
2023;02;BCEV;BCEV;177;24/02/2023 00:00;;;24/02/2023 00:00;2023;V03;10;0;PRG-F08;PROTOTIPI;Nr;1; 2.900,00 ? ;0;0;0;0;0;0;2900; 2.900,00 ? ;;;;;;;AB91;30 DAYS NET INVOICE DATE;EX;EX WORKS;10;Microingranaggi Srl;MIIN;PFLO;951;10170;TNT GLOBAL EXPRESS S.R.L.;STXI MOTION KOREA;IS BIZ TOWER#1315,57-2 HEUNGAN-DAERO 427;0;4;014;TNT GLOBAL EXPRESS S.R.L.;OIC / 2023 / 61 / 10;0;10170;STXI MOTION Ltd.;KR;0;GARAVAGLIA MARCO
2023;02;BCEV;TXDU;177;24/02/2023 00:00;;;24/02/2023 00:00;2023;V03;10;0;0;DUAL USE DECLARATION :;0;1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AB91;30 DAYS NET INVOICE DATE;EX;EX WORKS;20;Microingranaggi Srl;MIIN;0;0;10170;TNT GLOBAL EXPRESS S.R.L.;STXI MOTION KOREA;IS BIZ TOWER#1315,57-2 HEUNGAN-DAERO 427;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;0;10170;STXI MOTION Ltd.;KR;0;GARAVAGLIA MARCO
2023;02;BCEV;TXEC;177;24/02/2023 00:00;;;24/02/2023 00:00;2023;V03;10;0;0;Tarif Code : 84834090 gears and moto gearbox;0;1; -   ? ;0;0;0;0;0;0;0; -   ? ;;;;;;;AB91;30 DAYS NET INVOICE DATE;EX;EX WORKS;30;Microingranaggi Srl;MIIN;0;0;10170;TNT GLOBAL EXPRESS S.R.L.;STXI MOTION KOREA;IS BIZ TOWER#1315,57-2 HEUNGAN-DAERO 427;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;0;10170;STXI MOTION Ltd.;KR;0;GARAVAGLIA MARCO
2023;01;BCEV;BCEV;84;25/01/2023 00:00;;;25/01/2023 00:00;2023;V03;5;0;CHA05;COD. SWG-0620 VSF Z1 M1.25;Nr;1630; 7,20 ? ;0;0;0;0;0;0;7,2; 11.736,00 ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;20;Microingranaggi Srl;MIIN;OP;2022000024670050;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;OIC / 2022 / 252 / 20;E2201032;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;01;BCEV;BCEV;84;25/01/2023 00:00;;;25/01/2023 00:00;2023;V03;5;0;CHA05;COD. SWG-0620 VSF Z1 M1.25;Nr;5000; 7,20 ? ;0;0;0;0;0;0;7,2; 36.000,00 ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;10;Microingranaggi Srl;MIIN;OP;2022000024670050;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;OIC / 2022 / 252 / 10;E2201021;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;02;BCEV;BCEV;184;28/02/2023 00:00;;;28/02/2023 00:00;2023;V03;12;0;CHA05;COD. SWG-0620 VSF Z1 M1.25;Nr;18; 7,20 ? ;0;0;0;0;0;0;7,2; 129,60 ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;21;Microingranaggi Srl;MIIN;OP;2022000029590050;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;OIC / 2022 / 252 / 30;E2201033;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;02;BCEV;BCEV;184;28/02/2023 00:00;;;28/02/2023 00:00;2023;V03;12;0;CHA05;COD. SWG-0620 VSF Z1 M1.25;Nr;3370; 7,20 ? ;0;0;0;0;0;0;7,2; 24.264,00 ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;10;Microingranaggi Srl;MIIN;OP;2022000024670050;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;OIC / 2022 / 252 / 20;E2201032;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;02;BCEV;BCEV;184;28/02/2023 00:00;;;28/02/2023 00:00;2023;V03;12;0;CHA05;COD. SWG-0620 VSF Z1 M1.25;Nr;5110; 7,20 ? ;0;0;0;0;0;0;7,2; 36.792,00 ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;20;Microingranaggi Srl;MIIN;OP;2022000024670050;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;OIC / 2022 / 252 / 30;E2201033;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;04;BCEV;BCEV;379;27/04/2023 00:00;;;27/04/2023 00:00;2023;V03;21;0;CHA01;COD. SWG-0505 VSF1 M1;Nr;10189; 1,75 ? ;0;0;0;0;0;0;1,75; 17.830,75 ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;10;Microingranaggi Srl;MIIN;OP;2023000002470060;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;OIC / 2023 / 56 / 10;E2300180;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;05;BCEV;BCEV;475;23/05/2023 00:00;;;23/05/2023 00:00;2023;V03;27;0;CHA05;COD. SWG-0620 VSF Z1 M1.25;Nr;5267; 7,20 ? ;0;0;0;0;0;0;7,2; 37.922,40 ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;30;Microingranaggi Srl;MIIN;OP;2022000029590050;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;OIC / 2022 / 306 / 30;E2201231;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;05;BCEV;BCEV;475;23/05/2023 00:00;;;23/05/2023 00:00;2023;V03;27;0;CHA05;COD. SWG-0620 VSF Z1 M1.25;Nr;5000; 7,20 ? ;0;0;0;0;0;0;7,2; 36.000,00 ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;10;Microingranaggi Srl;MIIN;OP;2022000029590050;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;OIC / 2022 / 306 / 10;E2201229;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;05;BCEV;BCEV;475;23/05/2023 00:00;;;23/05/2023 00:00;2023;V03;27;0;CHA05;COD. SWG-0620 VSF Z1 M1.25;Nr;5000; 7,20 ? ;0;0;0;0;0;0;7,2; 36.000,00 ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;20;Microingranaggi Srl;MIIN;OP;2022000029590050;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;OIC / 2022 / 306 / 20;E2201230;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;01;BCEV;TXB;84;25/01/2023 00:00;;;25/01/2023 00:00;2023;V03;5;0;0;--;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;30;Microingranaggi Srl;MIIN;0;0;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;Nessun ordine collegato;0;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;02;BCEV;TXB;184;28/02/2023 00:00;;;28/02/2023 00:00;2023;V03;12;0;0;--;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;31;Microingranaggi Srl;MIIN;0;0;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;Nessun ordine collegato;0;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;04;BCEV;TXB;379;27/04/2023 00:00;;;27/04/2023 00:00;2023;V03;21;0;0;--;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;20;Microingranaggi Srl;MIIN;0;0;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;Nessun ordine collegato;0;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;05;BCEV;TXB;475;23/05/2023 00:00;;;23/05/2023 00:00;2023;V03;27;0;0;--;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;60;Microingranaggi Srl;MIIN;0;0;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;Nessun ordine collegato;0;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;01;BCEV;TXDU;84;25/01/2023 00:00;;;25/01/2023 00:00;2023;V03;5;0;0;DUAL USE DECLARATION :;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;40;Microingranaggi Srl;MIIN;0;0;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;Nessun ordine collegato;0;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;02;BCEV;TXDU;184;28/02/2023 00:00;;;28/02/2023 00:00;2023;V03;12;0;0;DUAL USE DECLARATION :;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;41;Microingranaggi Srl;MIIN;0;0;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;Nessun ordine collegato;0;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;04;BCEV;TXDU;379;27/04/2023 00:00;;;27/04/2023 00:00;2023;V03;21;0;0;DUAL USE DECLARATION :;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;30;Microingranaggi Srl;MIIN;0;0;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;Nessun ordine collegato;0;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;05;BCEV;TXDU;475;23/05/2023 00:00;;;23/05/2023 00:00;2023;V03;27;0;0;DUAL USE DECLARATION :;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;40;Microingranaggi Srl;MIIN;0;0;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;Nessun ordine collegato;0;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;01;BCEV;TXEC;84;25/01/2023 00:00;;;25/01/2023 00:00;2023;V03;5;0;0;Tarif Code : 84834090 gears and moto gearbox;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;50;Microingranaggi Srl;MIIN;0;0;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;Nessun ordine collegato;0;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;02;BCEV;TXEC;184;28/02/2023 00:00;;;28/02/2023 00:00;2023;V03;12;0;0;Tarif Code : 84834090 gears and moto gearbox;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;51;Microingranaggi Srl;MIIN;0;0;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;Nessun ordine collegato;0;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;04;BCEV;TXEC;379;27/04/2023 00:00;;;27/04/2023 00:00;2023;V03;21;0;0;Tarif Code : 84834090 gears and moto gearbox;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;40;Microingranaggi Srl;MIIN;0;0;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;Nessun ordine collegato;0;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;05;BCEV;TXEC;475;23/05/2023 00:00;;;23/05/2023 00:00;2023;V03;27;0;0;Tarif Code : 84834090 gears and moto gearbox;0;1; -   ? ;;;;;;;0; -   ? ;;;;;;;AB96;90 DAYS NET INVOICE DATE;EX;EX WORKS;50;Microingranaggi Srl;MIIN;0;0;10001;FERCAM SPA;THE CHAMBERLAIN GROUP INC. C/O F. CARILLO FORWAD;N. INDUSTRIAL PARK Dr. Dock 1, 1430;0;4;080;FERCAM SPA;Nessun ordine collegato;0;10001;THE CHAMBERLAIN GROUP INC.;US;0;BEZZI DAVIDE
2023;01;BCIV;BCIV;53;17/01/2023 00:00;;;17/01/2023 00:00;2023;V01;3;0;TO02;COD. 1A1651 CORONA Z40 M0.6 - REV.03;Nr;2962; 0,74 ? ;0;0;0;0;0;0;0,74; 2.191,88 ? ;0;0;0;0;0;0;AR60;RIBA 90 GG FM 10;FRA;PORTO FRANCO;10;Microingranaggi Srl;MIIN;OP;2022000033310050;49;TNT GLOBAL EXPRESS S.R.L.;TOPP S.P.A.;VIA PACINOTTI, 10/12;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;E2201406;49;TOPP S.R.L.;IT;VEN;BEZZI DAVIDE
2023;01;BCIV;BCIV;53;17/01/2023 00:00;;;17/01/2023 00:00;2023;V01;3;0;TO16;COD. 0B0036 VSF D8 M0.7 - REV.04;Nr;372; 0,82 ? ;0;0;0;0;0;0;0,82; 305,04 ? ;0;0;0;0;0;0;AR60;RIBA 90 GG FM 10;FRA;PORTO FRANCO;20;Microingranaggi Srl;MIIN;OP;2022000014530040;49;TNT GLOBAL EXPRESS S.R.L.;TOPP S.P.A.;VIA PACINOTTI, 10/12;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;E2201403;49;TOPP S.R.L.;IT;VEN;BEZZI DAVIDE
2023;02;BCIV;BCIV;124;08/02/2023 00:00;;;08/02/2023 00:00;2023;V01;56;0;TO16;COD. 0B0036 VSF D8 M0.7 - REV.04;Nr;5000; 0,82 ? ;0;0;0;0;0;0;0,82; 4.100,00 ? ;0;0;0;0;0;0;AR60;RIBA 90 GG FM 10;FRA;PORTO FRANCO;10;Microingranaggi Srl;MIIN;OP;2022000033300040;49;TNT GLOBAL EXPRESS S.R.L.;TOPP S.P.A.;VIA PACINOTTI, 10/12;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;E2201403;49;TOPP S.R.L.;IT;VEN;BEZZI DAVIDE
2023;02;BCIV;BCIV;108;03/02/2023 00:00;;;03/02/2023 00:00;2023;V01;57;0;TO01;COD. 1A1652 VSF D8 M0.6 DX CARB.- REV.7;Nr;5000; 1,00 ? ;0;0;0;0;0;0;1; 5.000,00 ? ;0;0;0;0;0;0;AR60;RIBA 90 GG FM 10;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2021000052490080;49;FERCAM SPA;TOPP S.P.A.;VIA PACINOTTI, 10/12;0;4;080;FERCAM SPA;Nessun ordine collegato;E2102001;49;TOPP S.R.L.;IT;VEN;BEZZI DAVIDE
2023;02;BCIV;BCIV;124;08/02/2023 00:00;;;08/02/2023 00:00;2023;V01;56;0;TO16;COD. 0B0036 VSF D8 M0.7 - REV.04;Nr;4650; 0,82 ? ;0;0;0;0;0;0;0,82; 3.813,00 ? ;0;0;0;0;0;0;AR60;RIBA 90 GG FM 10;FRA;PORTO FRANCO;20;Microingranaggi Srl;MIIN;OP;2022000033300040;49;TNT GLOBAL EXPRESS S.R.L.;TOPP S.P.A.;VIA PACINOTTI, 10/12;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;E2201403;49;TOPP S.R.L.;IT;VEN;BEZZI DAVIDE
2023;02;BCIV;BCIV;108;03/02/2023 00:00;;;03/02/2023 00:00;2023;V01;57;0;TO02;COD. 1A1651 CORONA Z40 M0.6 - REV.03;Nr;5000; 0,74 ? ;0;0;0;0;0;0;0,74; 3.700,00 ? ;0;0;0;0;0;0;AR60;RIBA 90 GG FM 10;ASS;PORTO ASSEGNATO;30;Microingranaggi Srl;MIIN;OP;2022000033310050;49;FERCAM SPA;TOPP S.P.A.;VIA PACINOTTI, 10/12;0;4;080;FERCAM SPA;Nessun ordine collegato;E2201406;49;TOPP S.R.L.;IT;VEN;BEZZI DAVIDE
2023;02;BCIV;BCIV;108;03/02/2023 00:00;;;03/02/2023 00:00;2023;V01;57;0;TO01-SX;COD. 1C2803 VSF D8 M0.6 SX CARB.;Nr;2000; 1,28 ? ;0;0;0;0;0;0;1,28; 2.560,00 ? ;0;0;0;0;0;0;AR60;RIBA 90 GG FM 10;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;OP;2022000003670080;49;FERCAM SPA;TOPP S.P.A.;VIA PACINOTTI, 10/12;0;4;080;FERCAM SPA;Nessun ordine collegato;E2102002;49;TOPP S.R.L.;IT;VEN;BEZZI DAVIDE
2023;03;BCIV;BCIV;188;02/03/2023 00:00;;;02/03/2023 00:00;2023;V01;105;0;TO16;COD. 0B0036 VSF D8 M0.7 - REV.04;Nr;1998; 0,82 ? ;0;0;0;0;0;0;0,82; 1.638,36 ? ;0;0;0;0;0;0;AR60;RIBA 90 GG FM 10;FRA;PORTO FRANCO;10;Microingranaggi Srl;MIIN;OP;2022000033300040;49;TNT GLOBAL EXPRESS S.R.L.;TOPP S.P.A.;VIA PACINOTTI, 10/12;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;E2201403;49;TOPP S.R.L.;IT;VEN;BEZZI DAVIDE
2023;03;BCIV;BCIV;237;15/03/2023 00:00;;;15/03/2023 00:00;2023;V01;105;0;TO16;COD. 0B0036 VSF D8 M0.7 - REV.04;Nr;9097; 0,82 ? ;0;0;0;0;0;0;0,82; 7.459,54 ? ;0;0;0;0;0;0;AR60;RIBA 90 GG FM 10;FRA;PORTO FRANCO;10;Microingranaggi Srl;MIIN;OP;2022000033300040;49;TNT GLOBAL EXPRESS S.R.L.;TOPP S.P.A.;VIA PACINOTTI, 10/12;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;E2201403;49;TOPP S.R.L.;IT;VEN;BEZZI DAVIDE
2023;03;BCIV;BCIV;212;08/03/2023 00:00;;;08/03/2023 00:00;2023;V01;105;0;TO16;COD. 0B0036 VSF D8 M0.7 - REV.04;Nr;3002; 0,82 ? ;0;0;0;0;0;0;0,82; 2.461,64 ? ;0;0;0;0;0;0;AR60;RIBA 90 GG FM 10;FRA;PORTO FRANCO;10;Microingranaggi Srl;MIIN;OP;2022000033300040;49;TNT GLOBAL EXPRESS S.R.L.;TOPP S.P.A.;VIA PACINOTTI, 10/12;0;4;014;TNT GLOBAL EXPRESS S.R.L.;Nessun ordine collegato;E2201403;49;TOPP S.R.L.;IT;VEN;BEZZI DAVIDE
2023;04;BCIV;BCIV;324;11/04/2023 00:00;;;11/04/2023 00:00;2023;V01;194;0;TO01;COD. 1A1652 VSF D8 M0.6 DX CARB.- REV.7;Nr;5000; 1,00 ? ;0;0;0;0;0;0;1; 5.000,00 ? ;0;0;0;0;0;0;AR60;RIBA 90 GG FM 10;ASS;PORTO ASSEGNATO;10;Microingranaggi Srl;MIIN;OP;2021000052490080;49;FERCAM SPA;TOPP S.P.A.;VIA PACINOTTI, 10/12;0;4;080;FERCAM SPA;Nessun ordine collegato;E2102001;49;TOPP S.R.L.;IT;VEN;BEZZI DAVIDE
2023;04;BCIV;BCIV;324;11/04/2023 00:00;;;11/04/2023 00:00;2023;V01;194;0;TO16;COD. 0B0036 VSF D8 M0.7 - REV.04;Nr;5000; 0,82 ? ;0;0;0;0;0;0;0,82; 4.100,00 ? ;0;0;0;0;0;0;AR60;RIBA 90 GG FM 10;ASS;PORTO ASSEGNATO;20;Microingranaggi Srl;MIIN;OP;2022000033300040;49;FERCAM SPA;TOPP S.P.A.;VIA PACINOTTI, 10/12;0;4;080;FERCAM SPA;Nessun ordine collegato;E2201403;49;TOPP S.R.L.;IT;VEN;BEZZI DAVIDE
